producto_id,producto_nombre,categoria,precio_venta,unidades_disponibles
19985,Allegra K Men Deep V Neck Sleeveless Single Breasted Pockets Buckle Back Plaids Vest Black Gray XS,Suits & Sport Coats,15.489999771118164,3
513,Bella Ladies 6.5 oz. Cotton/Spandex Camisole - WHITE - S,Tops & Tees,15.300000190734863,3
975,Allegra K Woman Scoop Neck Batwing Sleeves Knot Bust Prints Pregnancy Black Sweater M,Sweaters,15.279999732971191,3
10915,HANES WoMen's 100% Cotton Fashion String Bikini - 4 Pairs - SK45F2,Intimates,15.25,3
15451,Gold Toe Women's Fashion Pack A (3-Pack),Plus,15.0,3
15358,Lily Of France Womens Value In Style Smooth Cup Lace Overlay Convertible Bra,Plus,15.0,3
9233,Gold Toe Women's 6 Pack Plus Size Flat Knit Quarter,Socks & Hosiery,15.0,3
6711,HEART SOUL Stretch Button Dress Shorts W/ Pockets [576421YJ22],Shorts,15.0,3
712,Hannah Jones Knot Front Women's Top - 5 Color Options,Tops & Tees,14.989999771118164,3
28886,Reward Men's Santa Suspender,Accessories,14.989999771118164,3
15701,Thorlo Women's Moderate Cushion Light  Hiking Mini Crew Sock with Coolmax,Plus,14.989999771118164,3
13846,tabbisocks Woman's Solid Color Arm Warmers,Accessories,14.989999771118164,3
14287,Pink Paisley Business Card Case,Accessories,14.989999771118164,3
256,Devon & Jones Blue Ladies Organic Pique Polo Shirt. D130WGR,Tops & Tees,14.989999771118164,3
14474,Motherhood Maternity: 3 Pack Maternity Hipster Panties,Maternity,14.979999542236328,3
6587,Maison Scotch Women's Chino Shorts In Bright Colors With Belt,Shorts,14.829999923706056,3
6288,Wallflower Belted 5 Pocket Short Shorts with Distressed Accents and Heavy Stitch Detail,Shorts,14.5,3
7516,Allegra K Ladies Long Sleeves Autumn Tailored Pretty Blazer Coffee XS,Blazers & Jackets,14.449999809265137,3
7076,Brave Soul Ladies/Womens 100% Cotton Plain Summer Shorts,Shorts,14.449999809265137,3
13694,Layered Circle Infinity Scarf,Accessories,14.0,3
8963,Nine West Women's Striped Solid Tipped 3 Pair Pack Crew Sock,Socks & Hosiery,14.0,3
8101,ICE (2210) stretch pencil skirt school office navy blue sizes 4-14,Suits,13.989999771118164,3
13908,Beige Knit Solid Color Circle Eternity Ring Scarf,Accessories,13.989999771118164,3
9983,Sweet Women's Dot Pant,Sleep & Lounge,13.989999771118164,3
9232,Colorful Polka Dots Assorted 6 Pair Pack Of Ladies Anklet Socks,Socks & Hosiery,13.989999771118164,3
8982,Thorlo Women's 84N Micro Mini Crew Socks,Socks & Hosiery,13.989999771118164,3
3313,Allegra K Ladies Horizontal Stripes Blue Cuff Detail Pullover Spring Short Dress Dark Gray Black M,Dresses,13.960000038146973,3
26130,Heavyweight Thermal Raschel Knit Bottom,Underwear,13.949999809265137,3
12452,Rene Rofe 2-Piece Sequin Bikini Set,Intimates,13.880000114440918,3
7734,Allegra K Ladies Long Sleeves One Button Casual Autumn Blazer Black XS,Blazers & Jackets,13.869999885559082,3
2493,ASICS Women's Intensity Low Sock,Active,13.649999618530272,3
3266,Allegra K Black Knitting Cross V Neck Stretchy Tunic Dress S for Women,Dresses,13.43000030517578,3
3547,Allegra K Woman Studded Leopard Print Batwing Sleeve Mini Dress Black M,Dresses,13.399999618530272,3
2342,Allegra K Lady Raglan Sleeve Letter Pattern Pocket Hoodie Red XS,Fashion Hoodies & Sweatshirts,13.109999656677246,3
10804,Hanes Women's 3-Pack Classic Cotton Stretch Bikini,Intimates,13.0,3
11064,Fruit of the Loom Women's FFM 3-Pack Briefs,Intimates,13.0,3
6166,Plus Size Silver Streak Legging,Leggings,12.989999771118164,3
16243,Omega Long Sleeve Dress Shirt Button Up,Tops & Tees,12.989999771118164,3
26677,Alki'i Cotton elastic draw string with side pockets lounge plaid pajama pants with button fly many colors,Sleep & Lounge,12.989999771118164,3
4026,Womens Black Racer Back Maxi Long Dress,Dresses,12.989999771118164,3
10044,Up2date Fashion Women's Red Floral & Animal Print Caftan One Size Fits Most Style#Caf09,Sleep & Lounge,12.989999771118164,3
28724,Hiker Belt Made in USA by Thomas Bates,Accessories,12.949999809265137,3
13884,Rasta Long Beanies-Black RGY W28S15C,Accessories,12.949999809265137,3
24774,Dockers Men's 6-Pack Athletic Crew Socks,Socks,12.800000190734863,3
2967,Hue Women's Air Sport 3 Pair Pack Turncuff Socks,Active,12.0,3
9269,L'eggs Women's Profiles High Waist Shaper Hosiery,Socks & Hosiery,11.989999771118164,3
6035,Navy Thick Warm Knit Ladies Winter Legging Tights,Leggings,11.989999771118164,3
26685,Bottoms Out Men's Knit Sleep Jam,Sleep & Lounge,11.989999771118164,3
11015,Comfort Choice Plus Size High Cut Panty,Intimates,11.989999771118164,3
6214,Soho Apparel 100% cotton Very Comfortable Casual Track shorts with drawstring SGS-98,Leggings,11.989999771118164,3
10686,Braza Adhesive Bra,Intimates,11.949999809265137,3
10712,Classics Womens Stretch Sport Bikini Assorted,Intimates,11.56999969482422,3
8889,Sock It To Me Black Cat Knee High Womens Socks,Socks & Hosiery,11.340000152587892,3
212,Allegra K Lady Scoop Neck Long Sleeves Blk Asymmetric Hem Shirt S,Tops & Tees,11.159999847412108,3
10984,Bali Women's Lacy Skamp Hikini #2433,Intimates,11.0,3
25706,Indera Mills Men ICEtex Dual Face Fleeced HydroPur Raschel Knit Thermal 286ls,Underwear,10.899999618530272,3
3460,Allegra K Women Deep U Neck Sleeveless Bare Back Coattails Dress Black White XS,Dresses,10.890000343322754,3
25182,HUGO BOSS Men's Criss Cross Argyle Dress Sock,Socks,10.6899995803833,3
10801,Warner's Womens No Pinching No Problem With Lace Hipster,Intimates,10.5,3
24469,HUGO BOSS Men's Multicolored Mid Calf Microstripe Dress Sock,Socks,10.5,3
5501,Allegra K Ladies Brown Leopard Print Elastic Waist Harem Pants S,Pants & Capris,10.18000030517578,3
8880,Fruit of the Loom Women's 6-Pack Ankle Crew Socks,Socks & Hosiery,10.0,3
10871,b.tempt'd by Wacoal Women's Most Desired Thong,Intimates,10.0,3
25240,Polar-Ex Fleece Storm-Tec Fleece Socks (Gray) LARGE,Socks,9.989999771118164,3
9170,Anne Klein Women's 2 Pack Dot Slipper Socks,Socks & Hosiery,9.989999771118164,3
411,Lilu Womens Pocket Henley Print Tee,Tops & Tees,9.989999771118164,3
22691,Vittorino Flat Front Belted Dress Pants (Sizes 8 - 20),Pants,9.989999771118164,3
9369,Womens Eco Friendly Recycled Yarn Crew Socks Blossom 4 Colors Available Made in USA Green Socks Great Gift Item for the Holidays,Socks & Hosiery,9.970000267028809,3
13947,2 Tone Nerdy Geek Eye Glasses,Accessories,9.899999618530272,3
10847,Vanity Fair Women's My Favorite Pants Illumination Brief,Intimates,9.65999984741211,3
7153,Allegra K Women Black Asymmetrical High Low Hem Elastic Waistband Skirt XS,Skirts,9.1899995803833,3
6102,Allegra K Stretchy Waist From Fitting Skirt Leggings Pants for Ladies,Leggings,9.15999984741211,3
15745,Sock It To Me Cherry Blossom Light Blue Knee High Socks,Plus,9.029999732971191,3
10940,Hanes Girls 7-16 3 Pack Stretch Hipster,Intimates,9.0,3
15643,D&Y Women's Animal Face Knit Hat,Plus,8.989999771118164,3
11470,Under Moments Classic Half Slips 18 Inch Beige White Medium,Intimates,8.979999542236328,3
15282,Turtle Fur The Turtle's Neckwarmer,Plus,8.949999809265137,3
12275,Low Cut Bottom,Intimates,8.949999809265137,3
15630,Croakies Premium Leather Cord Eyewear Retainer,Plus,8.670000076293945,3
9263,VH Apparel - Grippem Non-Skid Slipper Socks - One Size,Socks & Hosiery,8.489999771118164,3
7258,Allegra K Ladies Form Fitting Casual Autumn Skinny Mini Skirt Black XS,Skirts,8.289999961853027,3
14074,IG 80's RUN DMC Old School Rapper Hip Hop DJ Glasses,Accessories,7.989999771118163,3
13641,Premium Soft Viscose Flower Print Scarf - Different Colors Available,Accessories,7.989999771118163,3
11745,Lace Camisole Beige-34,Intimates,7.980000019073486,3
25179,The Railroad Sock 100% Cotton 3 Pr. Work Socks,Socks,7.960000038146973,3
28608,K Alexander Men's Solid WHITE Tie,Accessories,7.949999809265136,3
28567,NEW SOLID ROYAL BLUE SATIN Mens Necktie Neck Tie,Accessories,7.949999809265136,3
5924,Charcoal Cotton Leggings Full Length,Leggings,7.949999809265136,3
13686,Premium Solid Color Glitter Metallic Mesh Scarf - Different Colors Available,Accessories,7.949999809265136,3
6101,Purple Seamless Leggings Full Length,Leggings,7.900000095367431,3
28690,Solid red polyester tie,Accessories,7.5,3
14025,City Compton Easy E Los Angeles Beanie,Accessories,7.019999980926514,3
9024,Soxnet Women's Christmas & Holiday Over the Knee Sock Candy Stripes,Socks & Hosiery,6.989999771118164,3
8960,Berkshire All Day Sheer Thigh High - Sandalfoot,Socks & Hosiery,6.650000095367432,3
9201,HUE Women's Relaxed Top Socks,Socks & Hosiery,6.5,3
9219,HUE Women's Basic Anklet,Socks & Hosiery,6.489999771118164,3
13601,Lauren Solid Color Stunning Pashmina Scarf/Wrap,Accessories,6.0,3
28885,TopTie Unisex Elastic Y-Back Suspenders 1 inch(3CM) Solid J-Clip Suspender--Black,Accessories,5.989999771118164,3
13972,Double Hole Grommets Canvas Web Belt,Accessories,5.090000152587891,3
28705,X-Loop Mirored Sunglasses for Active Sports Fishing Cycling Golf Kayaking choose color,Accessories,4.269999980926514,3
9410,Women's Popcorn Pop Corn Ankle Socks Movies,Socks & Hosiery,3.990000009536743,3
28557,Black Silk Pre-Tied Bow Tie,Accessories,3.25,3
15332,Blank Long Cuff Beanie Cap (Choose Many Colors Available),Plus,1.8200000524520876,3
14235,Indestructable Aluminum Aluma Wallet - RED,Accessories,0.0199999995529651,3
22812,Quiksilver Men's Rockefeller Walkshort,Shorts,903.0,4
8409,Canada Goose Women's Chilliwack Bomber,Outerwear & Coats,695.0,4
5332,True Religion Women's Casey Stretch Leather Pants,Pants & Capris,695.0,4
24446,Arc'teryx Theta SV Jacket - Men's,Outerwear & Coats,550.0,4
8376,Arc'teryx Women's Beta AR Jacket,Outerwear & Coats,475.0,4
7557,Joe's Jeans Women's Opale Jacket,Blazers & Jackets,395.0,4
3268,Rebecca Taylor Women's Lace Dress,Dresses,395.0,4
3810,Parker Women's V-Neck Beaded Dress,Dresses,374.0,4
3886,BCBGMAXAZRIA Women's Seri Woven Evening Dress,Dresses,368.0,4
4055,Adidas Women's Jeremy Scott Animal Print Jumper Jumpsuit-Dark Yellow,Jumpsuits & Rompers,350.0,4
7970,MAXSTUDIO SILK & COTTON TAILORED JACKET,Blazers & Jackets,348.0,4
1315,Magaschoni Women's 100% Cashmere Waterfall Cardigan,Sweaters,348.0,4
8255,Michael Kors Biker Leather Jacket,Outerwear & Coats,329.989990234375,4
4029,IGIGI by Yuliya Raquel Plus Size Kandinsky Gown,Dresses,325.0,4
8681,Arc'teryx Gamma MX Softshell Jacket - Women's,Outerwear & Coats,299.0,4
20269,DKNY Men's 100% Wool Black Tuxedo,Suits & Sport Coats,295.0,4
17106,True Religion Men's TRBJ Flatlock Raw Edge Hoodie,Fashion Hoodies & Sweatshirts,293.3299865722656,4
8672,Trina Turk Women's Elizabeth Toggle Coat,Outerwear & Coats,290.2799987792969,4
22664,Carhartt Mens Duck Bib Quilt Lined,Pants,289.95001220703125,4
13022,Karla Colletto Gold Trim Tank Dress,Swim,288.0,4
7147,Candela Women's Gaba Skirt,Skirts,286.0,4
8556,Mountain Hardwear Women's Ghost Whisperer Down Jacket,Outerwear & Coats,285.0,4
26330,HUGO BOSS Men's Innovation Boxer Brief,Underwear,283.3399963378906,4
8767,Trina Turk Women's Chloe Text Coat,Outerwear & Coats,277.0799865722656,4
19468,Mens Pure Cashmere Polo Sweater,Sweaters,269.0,4
20683,True Religion Men's Bobby Zipper Jean,Jeans,268.0,4
20040,Mantoni 2 Button Men's Tuxedo Suit with Vest Solid Black 100% Virgin Wool,Suits & Sport Coats,249.94999694824216,4
20252,Paul Fredrick Two-Button Cotton Velvet Blazer,Suits & Sport Coats,249.5,4
13176,Red Carter Rainbow Brights Asymmetrical One Piece,Swim,240.0,4
17886,FactoryExtreme X-Factor Hoodie Men's Black Bomber Leather Jacket,Fashion Hoodies & Sweatshirts,238.97999572753903,4
56,Joie Women's Edaline B Printed Blouse,Tops & Tees,238.0,4
12950,camilla and marc Women's Expressionist Spot One Piece,Swim,230.0,4
20004,Tommy Hilfiger Men's Trim Fit 2 Button Side Vent Mini Houndstooth Sport Coat,Suits & Sport Coats,225.0,4
8012,Anne Klein Collection Women's Single Button Soft Blazer,Blazers & Jackets,223.97000122070312,4
8827,Mountain Hardwear Women's Downtown Parka,Outerwear & Coats,220.0,4
29010,Oakley Men's Radarlock Shield Sunglasses,Accessories,220.0,4
21084,Agave Men's Waterman Relaxed Grey Jean,Jeans,205.0,4
24408,Volcom Men's Ekin Jacket,Outerwear & Coats,200.0,4
24098,Calvin Klein Men's Traditional Style Coat,Outerwear & Coats,199.0,4
4256,GUESS by Marciano The Skinny No. 61 with Pearl-Bead Embell,Jeans,198.0,4
24182,Calvin Klein Sportswear Men's Mixed Media Jacket,Outerwear & Coats,198.0,4
4560,7 For All Mankind Women's Roxanne Slim Fit Jean,Jeans,198.0,4
8743,Via Spiga Women's Scuba Jacket With Slimming Ruching Detail,Outerwear & Coats,197.91999816894528,4
27126,Hanro Men's Madison Woven Wrap Bathrobe,Sleep & Lounge,195.3000030517578,4
5994,Robbi & Nikki Women's Blocked Ponte Legging,Leggings,195.0,4
8470,Outdoor Research Women's Aria Jacket,Outerwear & Coats,195.0,4
20498,Michael Kors Men's Cotton Garment Dyed Jacket,Suits & Sport Coats,195.0,4
13579,50's Skirted Bikini,Swim,193.5,4
7331,Ex Officio Women's Storm Logic Coat,Skirts,189.0,4
4653,7 For All Mankind Women's Kimmie Bootcut Jean,Jeans,189.0,4
19516,Organic Black Sheep Sweater,Sweaters,189.0,4
28765,Costa Del Mar Brine Polarized Sunglasses - Costa 400 Glass Lens,Accessories,188.94999694824216,4
7561,Karen Kane Women's Drape Neck Jacket,Blazers & Jackets,188.0,4
8792,Jessica Simpson Women's Double Collar Pea Coat,Outerwear & Coats,186.3699951171875,4
7825,Stella & Jamie Women's Harare Jacket,Blazers & Jackets,186.0,4
6955,Siwy Hannah Slim Crop Jean,Shorts,185.0,4
8632,DC Women's Fuse 12 Jacket,Outerwear & Coats,180.0,4
3962,Mother of the Bride Formal Evening Dress #2799,Dresses,179.99000549316406,4
5579,Marc By Marc Jacobs Deepest Brown Multi 'Beatrice' Cuffed Flared Pant,Pants & Capris,179.99000549316406,4
21354,Diesel Men's Zatiny Slim Micro-Boot Cut Basic Jean,Jeans,179.9499969482422,4
4638,Joe's Jeans Women's Stretch Denim Skinny Jeans,Jeans,179.0,4
24075,Woolrich Men's Mountain Parka,Outerwear & Coats,179.0,4
4995,PAIGE Women's Skyline Mid Rise Bootcut Jean,Jeans,179.0,4
21593,Joe's Jeans Men's Straight Leg Classic Fit,Jeans,179.0,4
6687,True Religion Women's Vintage Denim & Twill Faye Gold Fashion Shorts Blue,Shorts,178.97999572753906,4
3700,French Connection Women's Ribbon Knit Dress,Dresses,178.0,4
8184,Jones New York Santa Monica Skirt Suit,Suits,176.55999755859375,4
8206,Tahari Michael Three Quarter Sleeve Pant Suit,Suits,176.55999755859375,4
3044,Mountain Hardwear Women's Nitrous Vest,Active,175.0,4
24406,Marmot Zeus Jacket - Men's,Outerwear & Coats,175.0,4
4502,Red Engine Women's Garnet Bootcut Jean,Jeans,172.0,4
20838,Joe's Jeans Men's Brixton Slim Fit Straight Leg Jean,Jeans,172.0,4
5063,7 For All Mankind Women's The Skinny Jean,Jeans,170.99000549316406,4
14940,Bianca Maxi Nursing Maternity Dress - XS-3X,Maternity,169.0,4
22672,7 For All Mankind Men's Austyn Twill Pant,Pants,169.0,4
7800,AK Anne Klein Women's Washed Satin Button Front Blazer,Blazers & Jackets,169.0,4
4167,bebe Sleeveless Sequin Jumpsuit,Jumpsuits & Rompers,169.0,4
26938,Organic Cotton Grand Velour + Terry Men's Robes,Sleep & Lounge,166.0,4
1312,Women's Amithi Zip-Front Alpaca Wool Sweater,Sweaters,165.0,4
7930,The Collective Works of Berek Houndstooth Jacket Medium [Apparel],Blazers & Jackets,159.99000549316406,4
24338,Columbia Men's Big Eager Air Intercahnge Jacket,Outerwear & Coats,159.9499969482422,4
3502,Adrianna Papell Women's Strapless Fully Beaded Cocktail Dress,Dresses,159.60000610351562,4
4557,PAIGE Women's Skyline Straight Jean,Jeans,158.0,4
4559,Diesel Women's Getlegg Jean,Jeans,158.0,4
12919,Miraclesuit Women's It List Rialto 1 Piece Swimsuit,Swim,158.0,4
4544,PAIGE Women's Skyline Straight Jean,Jeans,158.0,4
13203,Miraclesuit Women's Fashion Figures Rialto,Swim,158.0,4
4289,Joe's Jeans Women's Curvy Jean,Jeans,158.0,4
4466,Joe's Jeans Women's Colored Skinny Jean,Jeans,158.0,4
5610,Alice + Olivia Womens Stretch Banded Waist Dress Pants,Pants & Capris,152.0,4
22114,G-Star Men's Co Rovic Loose Pant,Pants,150.0,4
28642,Oakley Men's Plaintiff Round Sunglasses,Accessories,150.0,4
1261,Sutton Studio V-Neck Cashmere Sweater,Sweaters,149.99000549316406,4
8099,TAHARI Bead Embellished Jacquard Jacket/Dress Suit,Suits,149.0,4
3222,Eliza J Women's Cap Sleev Boat Neck Belted Dress With Topstitch Detail,Dresses,148.99000549316406,4
17716,True Religion Brand Jeans Men's Horseshoe Hoodie Sweatshirt Gray,Fashion Hoodies & Sweatshirts,148.97999572753906,4
14211,HARVEYS Seat Belt Bag Treecycle Large Tote,Accessories,148.0,4
4498,Rock Revival Women Jeans Anett B2 Fleur Flap Pocket Bootcut Jeans,Jeans,148.0,4
27183,Intimo Men's Printed Pajama Gift Set,Sleep & Lounge,147.99000549316406,4
19258,Victorinox Men's Full Zip Sweater,Sweaters,146.25,4
8712,AK Anne Klein Women's Ora Coat,Outerwear & Coats,145.13999938964844,4
19262,Vince Mens Thick Wool Shawl Cardigan Sweater Long Sleeves Brown,Sweaters,145.0,4
22513,34 Heritage Charisma Twill Pant,Pants,145.0,4
13496,The Collection by L*Space Knits Maxi Skirt,Swim,144.0,4
21294,7 For All Mankind Men's Austyn Relaxed Fit Straight Leg Jean,Jeans,139.99000549316406,4
20327,Ralph Lauren Mens 2 Button Black Cream (Gray) Plaid Sport Coat Jacket,Suits & Sport Coats,139.99000549316406,4
8238,EVAN PICONE Block Stripe Jacket/Pant Suit,Suits,139.0,4
8175,KASPER Tylar 3-piece Jacket/Skirt/Camisole Suit-OCEAN-12,Suits,137.0,4
3895,Tart Women's Autumn Dress,Dresses,136.0,4
2864,Mountain Hardwear SarafinTM Full Zip Hoody,Active,134.9499969482422,4
3849,Icebreaker Women's Long Sleeve Roma Dress,Dresses,130.0,4
5093,Not Your Daughter's Jeans Women's Plus-Size Sheri Skinny Jean,Jeans,130.0,4
7833,Lauren by Ralph Lauren Jacket Emmanuel Long Sleeve Tweed Clark,Blazers & Jackets,129.99000549316406,4
5286,Sutton Studio Cashmere Pant,Pants & Capris,129.99000549316406,4
11532,Smartwool Women's Lightweight Hoody,Intimates,129.99000549316406,4
8656,Spiewak Women's Leyden Coat,Outerwear & Coats,129.8300018310547,4
10119,Down Robe Extra-Large (20-22) and Matching Slippers,Sleep & Lounge,129.74000549316406,4
21550,J.C. Rags Men's Sigma Standard Jean,Jeans,129.0,4
3106,Anne Klein Women's V-Neck Dress,Dresses,129.0,4
3561,bebe Jersey Hi-lo Dress,Dresses,129.0,4
14328,VERSACE 2021 color 100213 Sunglasses,Accessories,128.5,4
27275,American Essentials Men's Sleepwear Woven 2-Piece Pajama Set,Sleep & Lounge,128.3000030517578,4
8245,TAHARI Arthur S Levine Heidi Striped Pant Suit,Suits,128.0,4
3160,Calvin Klein Women's Rayon-Polyesterester Lux Career Dress,Dresses,128.0,4
4762,GUESS Starlet Bootcut Jeans - Dreamcatcher Was,Jeans,128.0,4
3621,Calvin Klein Women's Ponte Polyesterester Career Dress,Dresses,128.0,4
3162,Calvin Klein Women's Lux Rayon Career Dress,Dresses,128.0,4
3945,Calvin Klein Women's Career Ponte Dress,Dresses,128.0,4
20016,Ralph Lauren Mens 2 Button Blue Navy Weave Silk Wool Sport Coat Jacket,Suits & Sport Coats,127.51000213623048,4
8083,Evan Picone Women's Cranberry Fields Pant Suit,Suits,127.51000213623048,4
8286,MICHAEL Michael Kors Women's Victoria Coat,Outerwear & Coats,125.0,4
20215,Kenneth Cole New York Men's Flat Front Separate Pant,Suits & Sport Coats,125.0,4
11908,Le Mystere Women's Bridal Seduction Bustier  #2355,Intimates,125.0,4
8176,Evan Picone Water Color Pant Suit - 2 Piece,Suits,122.59999847412108,4
8196,Evan Picone Elizabeth Skirt Suit,Suits,122.59999847412108,4
873,Christopher Fischer Women's 100% Cashmere Cardigan,Sweaters,122.5,4
27136,Majestic International Men's Micro Loop Drop Needle Shawl Robe,Sleep & Lounge,122.37999725341795,4
28303,Ray Ban RB3025 Aviator Sunglasses,Accessories,121.87999725341795,4
22773,True Religion Jeans Newport Medium Wash Mens Denim Jean Shorts,Shorts,121.0,4
19036,Mod-O-Doc Men's Slub French Terry Half Zip Pullover,Sweaters,120.0,4
4285,Not Your Daughter's Jeans Women's Straight Leg Jean,Jeans,120.0,4
20321,Rebel8 - Higher Learning Mens Jacket in Charcoal,Suits & Sport Coats,120.0,4
1497,BB Dakota Juniors Kingsley Sweater,Sweaters,120.0,4
217,Smartwool Women's Midweight Pattern Crew,Tops & Tees,119.98999786376952,4
13012,Finis Women's Hydrospeed 2 Race John Swimsuit,Swim,119.98999786376952,4
23993,Carhartt Men's Big-Tall Down Kalkaska Vest,Outerwear & Coats,119.98999786376952,4
7527,Jones New York Women's Military Jacket,Blazers & Jackets,119.04000091552734,4
23196,Jet Lag Men's Ath Short,Shorts,119.0,4
1081,Woolrich Women's Mountainside Cardigan,Sweaters,119.0,4
3959,Jax Women's Stretch Satin Dress,Dresses,118.5,4
19466,Club Room Estate Cashmere V-Neck Sweater,Sweaters,117.6999969482422,4
1293,Neon Buddha Women's Plus-Size Halton Ruffle Swing Jacket,Sweaters,117.0,4
4169,Women's KC and Friends Detachable Apron Romper/Jumpsuit (Maternity),Jumpsuits & Rompers,115.0,4
3954,Mother of the Bride Formal Evening Dress #27025,Dresses,114.98999786376952,4
19476,Fred Perry Men's Overhead Shawl Collar Sweat,Sweaters,113.90000152587892,4
8422,Jessica Simpson Women's 3/4 Length Down Puffer Coat,Outerwear & Coats,113.47000122070312,4
12805,Jantzen Women's Pretty Pin Dot Tank,Swim,112.0,4
1507,Minnie Rose Women's 100% Cashmere Ruana,Sweaters,111.12999725341795,4
23752,Carhartt Men's Sandstone Jean Jacket with Sherpa Lining,Outerwear & Coats,110.0,4
18654,PUMA Men's Ferrari Hooded Sweat Jacket,Active,110.0,4
23692,Carhartt Men's Extremes Arctic Quilt Active Jacket,Outerwear & Coats,110.0,4
8280,Calvin Klein Performance Women's Puffy Down Vest Jacket,Outerwear & Coats,110.0,4
18015,Patagonia Monk Hoody - Classic Navy,Fashion Hoodies & Sweatshirts,109.98999786376952,4
8076,Jessica London Plus Size Two-Piece Skirt Set,Suits,109.98999786376952,4
1441,prAna Women's Gabby Duster,Sweaters,109.9499969482422,4
26919,Tommy Bahama Men's Safari Terry Loop Bathrobe,Sleep & Lounge,108.75,4
4451,Not Your Daughter's Jeans Women's Michelle Jean Trouser,Jeans,108.0,4
3992,BCBGeneration Women's Blouse Sleeve Dress,Dresses,108.0,4
23820,Calvin Klein Men's Wool Pea Coat with Bib,Outerwear & Coats,108.0,4
7698,Anne Klein Women's Drape Front Jacket,Blazers & Jackets,107.98999786376952,4
13253,Hermanny By Vix Women's Leopard Tube One Piece Swimsuit,Swim,107.0,4
17837,Tri-Mountain Cotton canvas hooded work jacket with quilted lining.,Fashion Hoodies & Sweatshirts,105.75,4
4397,Not Your Daughter's Jeans Women's Petite Premium Marylin Straight Leg Jeans,Jeans,104.0,4
15286,HOBO  Women's Rachel Vintage VI-3356 Wallet,Plus,103.91000366210938,4
18124,Champion - 9.7 oz. 90/10 Cotton Max Sweatpants,Active,103.0,4
8421,Kristen Blake Women's Double Breasted Peacoat,Outerwear & Coats,102.91999816894533,4
4444,7 For All Mankind Women's Classic Bootcut Jean in Clean White,Jeans,100.98999786376952,4
8519,Women's Kuhl Full-Zip Fleece Hoodie,Outerwear & Coats,99.98999786376952,4
8262,Calvin Klein Women's Belted 3/4 Length,Outerwear & Coats,99.98999786376952,4
3132,Jessica Howard Women's Tie Waist Crochet Blouson,Dresses,99.98999786376952,4
20148,Donna Karan DKNY Mens Slim Fit Wool Sport Coat Jacket Sportcoat 2-Buttons Blazer Charcoal & Navy Plaid,Suits & Sport Coats,99.98999786376952,4
7515,Mango Women's Military Inspired Boucl̩ Jacket - King1,Blazers & Jackets,99.98999786376952,4
3151,Jessica Howard Women's Sleeveless Surplus Bodice Dress,Dresses,99.98999786376952,4
23202,True Religion Brand Jeans Men's Samuel Cargo Shorts Light Blue,Shorts,99.9800033569336,4
20744,Lucky Brand Mens Men's 329 Classic Straight Denim Jean,Jeans,99.0,4
30,Lucky Brand Women's Jane French Knot Blouse,Tops & Tees,99.0,4
3713,Jones New York Women's Chevron Cut and Sew Knit Bateau Neck Long Sleeve Dress,Dresses,99.0,4
3233,KAMALIKULTURE Women's Racer Maxi Gown,Dresses,99.0,4
4297,Lucky Brand Women's Sofia Straight Jean,Jeans,99.0,4
26253,Equmen Core Precision Crew Neck Undershirt EQM002211,Underwear,99.0,4
4893,Lucky Brand Women's Charlie Skinny Leg Jean,Jeans,99.0,4
24222,Sierra Designs Men's Hurricane HP Accelerator Jacket,Outerwear & Coats,98.94999694824217,4
20386,LRG Core Collection Puffy Vest - Dark Charcoal,Suits & Sport Coats,98.0,4
6864,DL1961 Women's Cameron Pin-up Denim Short,Shorts,98.0,4
10333,Hanro Women's Taitu Babydoll,Sleep & Lounge,98.0,4
21397,Mavi Men's Matt Midrise Jean,Jeans,98.0,4
3435,Sweetheart Knit Wrap Dress,Dresses,98.0,4
7369,MAXSTUDIO FLARED SKIRT,Skirts,98.0,4
5687,MAXSTUDIO SILICONE-WASHED TWILL TROUSERS,Pants & Capris,98.0,4
6055,bebe Faux Leather Legging,Leggings,98.0,4
11167,Squeem Magical Lingerie Shapewear Firm Compression Short,Intimates,98.0,4
3572,Legacy Wrap Dress,Dresses,98.0,4
9893,DreamSacks BambooDreams Cleo Pajama Set,Sleep & Lounge,98.0,4
3935,French Connection Women's Real Jag Stripe Knit Dress,Dresses,98.0,4
3124,KAMALIKULTURE Women's Long Sleeve Henley Maxi Dress,Dresses,98.0,4
8118,Nine West Women's Knit Unmatched Jacket And Skirt,Suits,97.47000122070312,4
15226,James Jeans Women's Maternity Bootleg Jeans,Maternity,97.0999984741211,4
5856,Miraclebody Prima Pleated Back Top,Leggings,96.0,4
3836,KAMALIKULTURE Women's Turtleneck Dress,Dresses,96.0,4
3188,KAMALIKULTURE Women's Short Sleeve Sweetheart Draped Dress,Dresses,96.0,4
3858,BB Dakota Neva Sequin Dress Black,Dresses,95.0,4
21238,7 For All Mankind Men's Standard Jean,Jeans,94.48999786376952,4
13165,La Blanca Women's Encore Event OTS Sweetheart Cup Tankini,Swim,93.0,4
3728,Jones New York Women's Mj Cowl Draped Dress,Dresses,93.0,4
15806,Kate Spade Women's Ally Polarized Aviator Sunglasses,Plus,92.69999694824217,4
3099,KAMALIKULTURE Women's Off The Shoulder Shirred Waist Dress,Dresses,92.0,4
13302,Ava Plunge One-Piece Swimsuit,Swim,92.0,4
7447,Hard Tail tie dye maxi skirt,Skirts,92.0,4
